,Year,Product line,Product type,Product,order method type,Retailer country,Revenue,Planned revenue,Product cost,Unit cost,Unit price,Gross profit,Unit sale price
15781,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Web,Sweden,2628,2628,1208.88,2.76,6.0,438,6.0
15782,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Web,Finland,16821.24,17034,7835.64,2.76,6.0,2839,5.94857143
15783,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Web,Denmark,1494.36,1530,703.8,2.76,6.0,255,5.91
15784,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Web,France,3330,3330,1531.8,2.76,6.0,555,6.0
15785,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Web,Germany,15419.52,15516,7137.36,2.76,6.0,2586,5.97428571
15786,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Web,United Kingdom,30430.44,30636,14092.56,2.76,5106,16337.88,5.976
15787,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Web,Belgium,7236,7236,3328.56,2.76,6.0,1206,6.0
15788,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Web,Switzerland,,,,,,,
15789,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Web,Austria,8604,8604,3957.84,2.76,6.0,1434,6.0
15790,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Web,Italy,2016,2016,927.36,2.76,6.0,336,6.0
15791,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Web,Spain,15294,15294,7035.24,2.76,6.0,2549,6.0
15792,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Special,United States,,,,,,,
15793,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Special,Canada,8238,8238,3789.48,2.76,6.0,1373,6.0
15794,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Special,Mexico,,,,,,,
15795,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Special,Brazil,,,,,,,
15796,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Special,Japan,,,,,,,
15797,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Special,Korea,,,,,,,
15798,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Special,China,,,,,,,
15799,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Special,Singapore,1536,1536,706.56,2.76,6.0,256,6.0
15800,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Special,Australia,,,,,,,
15801,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Special,Netherlands,,,,,,,
15802,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Special,Sweden,,,,,,,
15803,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Special,Finland,,,,,,,
15804,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Special,Denmark,,,,,,,
15805,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Special,France,,,,,,,
15806,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Special,Germany,,,,,,,
15807,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Special,United Kingdom,,,,,,,
15808,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Special,Belgium,,,,,,,
15809,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Special,Switzerland,,,,,,,
15810,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Special,Austria,,,,,,,
15811,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Special,Italy,,,,,,,
15812,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Special,Spain,,,,,,,
15813,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Mail,United States,4494,4494,2067.24,2.76,749,2426.76,6.0
15814,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Mail,Canada,,,,,,,
15815,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Mail,Mexico,,,,,,,
15816,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Mail,Brazil,,,,,,,
15817,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Mail,Japan,,,,,,,
15818,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Mail,Korea,,,,,,,
15819,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Mail,China,,,,,,,
15820,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Mail,Singapore,,,,,,,
15821,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Mail,Australia,,,,,,,
15822,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Mail,Netherlands,8749.56,8958,4120.68,2.76,6.0,1493,5.88
15823,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Mail,Sweden,,,,,,,
15824,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Mail,Finland,,,,,,,
15825,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Mail,Denmark,,,,,,,
15826,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Mail,France,4008,4008,1843.68,2.76,6.0,668,6.0
15827,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Mail,Germany,,,,,,,
15828,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Mail,United Kingdom,,,,,,,
15829,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Mail,Belgium,,,,,,,
15830,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Mail,Switzerland,,,,,,,
15831,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Mail,Austria,,,,,,,
15832,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Mail,Italy,,,,,,,
15833,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Mail,Spain,,,,,,,
15834,2004,Outdoor Protection,First Aid,Insect Bite Relief ,E-mail,United States,,,,,,,
15835,2004,Outdoor Protection,First Aid,Insect Bite Relief ,E-mail,Canada,15367.44,15744,7242.24,2.76,6.0,2624,5.88
15836,2004,Outdoor Protection,First Aid,Insect Bite Relief ,E-mail,Mexico,,,,,,,
15837,2004,Outdoor Protection,First Aid,Insect Bite Relief ,E-mail,Brazil,,,,,,,
15838,2004,Outdoor Protection,First Aid,Insect Bite Relief ,E-mail,Japan,8130,8130,3739.8,2.76,6.0,1355,6.0
15839,2004,Outdoor Protection,First Aid,Insect Bite Relief ,E-mail,Korea,2928,2928,1346.88,2.76,6.0,488,6.0
15840,2004,Outdoor Protection,First Aid,Insect Bite Relief ,E-mail,China,,,,,,,
15841,2004,Outdoor Protection,First Aid,Insect Bite Relief ,E-mail,Singapore,,,,,,,
15842,2004,Outdoor Protection,First Aid,Insect Bite Relief ,E-mail,Australia,,,,,,,
15843,2004,Outdoor Protection,First Aid,Insect Bite Relief ,E-mail,Netherlands,2238,2238,1029.48,2.76,6.0,373,6.0
15844,2004,Outdoor Protection,First Aid,Insect Bite Relief ,E-mail,Sweden,9101.34,9180,4222.8,2.76,6.0,1530,5.97
15845,2004,Outdoor Protection,First Aid,Insect Bite Relief ,E-mail,Finland,,,,,,,
15846,2004,Outdoor Protection,First Aid,Insect Bite Relief ,E-mail,Denmark,,,,,,,
15847,2004,Outdoor Protection,First Aid,Insect Bite Relief ,E-mail,France,,,,,,,
15848,2004,Outdoor Protection,First Aid,Insect Bite Relief ,E-mail,Germany,18622.68,19122,8796.12,2.76,6.0,3187,5.86909091
15849,2004,Outdoor Protection,First Aid,Insect Bite Relief ,E-mail,United Kingdom,,,,,,,
15850,2004,Outdoor Protection,First Aid,Insect Bite Relief ,E-mail,Belgium,,,,,,,
15851,2004,Outdoor Protection,First Aid,Insect Bite Relief ,E-mail,Switzerland,,,,,,,
15852,2004,Outdoor Protection,First Aid,Insect Bite Relief ,E-mail,Austria,,,,,,,
15853,2004,Outdoor Protection,First Aid,Insect Bite Relief ,E-mail,Italy,14669.46,14760,6789.6,2.76,6.0,2460,5.97428571
15854,2004,Outdoor Protection,First Aid,Insect Bite Relief ,E-mail,Spain,,,,,,,
15855,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Fax,United States,1938,1938,891.48,2.76,323,1046.52,6.0
15856,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Fax,Canada,2862,2862,1316.52,2.76,6.0,477,6.0
15857,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Fax,Mexico,,,,,,,
15858,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Fax,Brazil,3516,3516,1617.36,2.76,6.0,586,6.0
15859,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Fax,Japan,1050,1050,483,2.76,6.0,175,6.0
15860,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Fax,Korea,,,,,,,
15861,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Fax,China,,,,,,,
15862,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Fax,Singapore,,,,,,,
15863,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Fax,Australia,,,,,,,
15864,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Fax,Netherlands,,,,,,,
15865,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Fax,Sweden,,,,,,,
15866,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Fax,Finland,6600,6600,3036,2.76,6.0,1100,6.0
15867,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Fax,Denmark,,,,,,,
15868,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Fax,France,3113.7,3210,1476.6,2.76,6.0,535,5.82
15869,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Fax,Germany,1956,1956,899.76,2.76,6.0,326,6.0
15870,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Fax,United Kingdom,,,,,,,
15871,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Fax,Belgium,,,,,,,
15872,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Fax,Switzerland,,,,,,,
15873,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Fax,Austria,,,,,,,
15874,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Fax,Italy,,,,,,,
15875,2004,Outdoor Protection,First Aid,Insect Bite Relief ,Fax,Spain,2298,2298,1057.08,2.76,6.0,383,6.0
17493,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Telephone,United States,159492.97,171697.68,45183.6,2.8,10.64,114309.37,7.8916129
17494,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Telephone,Canada,,,,,,,
17495,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Telephone,Mexico,32224.18,35005.6,9212.0,2.8,10.64,23012.18,7.30857143
17496,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Telephone,Brazil,10268.4,12012.56,3161.2,2.8,10.64,7107.2,4.128
17497,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Telephone,Japan,32314.65,35271.6,9282.0,2.8,10.64,23032.65,7.29285714
17498,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Telephone,Korea,,,,,,,
17499,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Telephone,China,66278.36,72788.24,19154.8,2.8,10.64,47123.56,7.6075
17500,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Telephone,Singapore,14410.41,16949.52,4460.4,2.8,10.64,9950.01,5.0275
17501,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Telephone,Australia,,,,,,,
17502,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Telephone,Netherlands,58738.13,61594.96,16209.2,2.8,10.64,42528.93,9.189
17503,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Telephone,Sweden,,,,,,,
17504,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Telephone,Finland,,,,,,,
17505,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Telephone,Denmark,9331.94,10799.6,2842.0,2.8,10.64,6489.94,5.105
17506,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Telephone,France,53442.26,57626.24,15164.8,2.8,10.64,38277.46,7.27214286
17507,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Telephone,Germany,,,,,,,
17508,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Telephone,United Kingdom,66286.26,72362.64,19042.8,2.8,10.64,47243.46,6.95
17509,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Telephone,Belgium,3560.4,3670.8,966.0,2.8,10.64,2594.4,10.32
17510,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Telephone,Switzerland,,,,,,,
17511,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Telephone,Austria,28380,30058,7910.0,2.8,10.64,20470.0,8.256
17512,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Telephone,Italy,,,,,,,
17513,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Telephone,Spain,,,,,,,
17514,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Sales visit,United States,5819.7,6586.16,1733.2,2.8,10.64,4086.5,5.105
17515,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Sales visit,Canada,,,,,,,
17516,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Sales visit,Mexico,13497.62,14598.08,3841.6,2.8,10.64,9656.02,6.80666667
17517,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Sales visit,Brazil,,,,,,,
17518,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Sales visit,Japan,,,,,,,
17519,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Sales visit,Korea,8433.46,8788.64,2312.8,2.8,10.64,6120.66,10.21
17520,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Sales visit,China,,,,,,,
17521,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Sales visit,Singapore,7422.67,7735.28,2035.6,2.8,10.64,5387.07,10.21
17522,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Sales visit,Australia,,,,,,,
17523,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Sales visit,Netherlands,,,,,,,
17524,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Sales visit,Sweden,,,,,,,
17525,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Sales visit,Finland,21185.75,22897.28,6025.6,2.8,10.64,15160.15,7.6575
17526,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Sales visit,Denmark,6013.69,6266.96,1649.2,2.8,10.64,4364.49,10.21
17527,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Sales visit,France,20542.05,22354.64,5882.8,2.8,10.64,14659.25,6.86166667
17528,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Sales visit,Germany,3962.88,4085.76,1075.2,2.8,10.64,2887.68,10.32
17529,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Sales visit,United Kingdom,,,,,,,
17530,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Sales visit,Belgium,,,,,,,
17531,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Sales visit,Switzerland,,,,,,,
17532,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Sales visit,Austria,0,127.68,33.6,2.8,10.64,-33.6,0.0
17533,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Sales visit,Italy,0,851.2,224.0,2.8,10.64,-224.0,0.0
17534,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Sales visit,Spain,,,,,,,
17535,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Web,United States,159040.72,167824.72,44164.4,2.8,10.64,114876.32,9.286818180000001
17536,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Web,Canada,34408.13,35803.6,9422.0,2.8,10.64,24986.13,10.22833333
17537,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Web,Mexico,28714.89,29877.12,7862.4,2.8,10.64,20852.49,10.232
17538,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Web,Brazil,46289.46,47794.88,12577.6,2.8,10.64,33711.86,10.309
17539,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Web,Japan,11438.82,11863.6,3122.0,2.8,10.64,8316.82,10.265
17540,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Web,Korea,41541.19,45230.64,11902.8,2.8,10.64,29638.39,8.42166667
17541,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Web,China,,,,,,,
17542,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Web,Singapore,31213.5,32686.08,8601.6,2.8,10.64,22611.9,10.1575
17543,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Web,Australia,,,,,,,
17544,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Web,Netherlands,,,,,,,
17545,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Web,Sweden,,,,,,,
17546,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Web,Finland,61168.11,64925.28,17085.6,2.8,10.64,44082.51,9.189
17547,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Web,Denmark,3849.17,4011.28,1055.6,2.8,10.64,2793.57,10.21
17548,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Web,France,10910.3,11320.96,2979.2,2.8,10.64,7931.1,10.265
17549,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Web,Germany,14354.45,15151.36,3987.2,2.8,10.64,10367.25,7.7125
17550,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Web,United Kingdom,59937.97,62318.48,16399.6,2.8,10.64,43538.37,10.24090909
17551,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Web,Belgium,17956.8,19024.32,5006.4,2.8,10.64,12950.4,7.93846154
17552,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Web,Switzerland,,,,,,,
17553,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Web,Austria,12414.96,12799.92,3368.4,2.8,10.64,9046.56,10.32
17554,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Web,Italy,26431.37,27376.72,7204.4,2.8,10.64,19226.97,10.276
17555,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Web,Spain,21908.67,22780.24,5994.8,2.8,10.64,15913.87,10.2375
17556,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Special,United States,,,,,,,
17557,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Special,Canada,5697.18,6256.32,1646.4,2.8,10.64,4050.78,5.105
17558,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Special,Mexico,,,,,,,
17559,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Special,Brazil,,,,,,,
17560,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Special,Japan,,,,,,,
17561,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Special,Korea,,,,,,,
17562,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Special,China,54872.68,57541.12,15142.4,2.8,10.64,39730.28,10.15
17563,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Special,Singapore,,,,,,,
17564,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Special,Australia,,,,,,,
17565,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Special,Netherlands,,,,,,,
17566,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Special,Sweden,,,,,,,
17567,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Special,Finland,,,,,,,
17568,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Special,Denmark,,,,,,,
17569,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Special,France,,,,,,,
17570,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Special,Germany,,,,,,,
17571,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Special,United Kingdom,,,,,,,
17572,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Special,Belgium,,,,,,,
17573,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Special,Switzerland,,,,,,,
17574,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Special,Austria,,,,,,,
17575,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Special,Italy,,,,,,,
17576,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Special,Spain,,,,,,,
17577,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Mail,United States,0,659.68,173.6,2.8,10.64,-173.6,0.0
17578,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Mail,Canada,,,,,,,
17579,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Mail,Mexico,,,,,,,
17580,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Mail,Brazil,,,,,,,
17581,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Mail,Japan,,,,,,,
17582,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Mail,Korea,43249.56,45507.28,11975.6,2.8,10.64,31273.96,8.50833333
17583,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Mail,China,,,,,,,
17584,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Mail,Singapore,30742.31,32505.2,8554.0,2.8,10.64,22188.31,8.168
17585,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Mail,Australia,,,,,,,
17586,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Mail,Netherlands,7361.41,9320.64,2452.8,2.8,10.64,4908.61,3.40333333
17587,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Mail,Sweden,,,,,,,
17588,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Mail,Finland,,,,,,,
17589,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Mail,Denmark,,,,,,,
17590,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Mail,France,15832.62,16449.44,4328.8,2.8,10.64,11503.82,10.24666667
17591,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Mail,Germany,,,,,,,
17592,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Mail,United Kingdom,,,,,,,
17593,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Mail,Belgium,,,,,,,
17594,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Mail,Switzerland,,,,,,,
17595,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Mail,Austria,,,,,,,
17596,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Mail,Italy,,,,,,,
17597,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,Mail,Spain,14244.89,14747.04,3880.8,2.8,10.64,10364.09,10.28333333
17598,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,E-mail,United States,22472.21,23418.64,6162.8,2.8,10.64,16309.41,10.21
17599,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,E-mail,Canada,78873.89,83470.8,21966.0,2.8,10.64,56907.89,9.00470588
17600,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,E-mail,Mexico,,,,,,,
17601,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,E-mail,Brazil,,,,,,,
17602,2004,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set ,E-mail,Japan,105116.13,112103.04,29500.8,2.8,10.64,75615.33,8.22285714
